6da36778-b2aa-4d13-afa8-a1a5fae0b14d,['Motorcycle', 'Truck (Articulated)']
6e5e07f5-5005-4f08-9cbb-11f7dffc1527,['Motorcycle', 'Motorcycle']
6f8d791b-cfed-44c6-9e1b-9141f9725e9a,['Truck (Rigid)', 'Motorcycle']
6fc66f87-5980-4da0-832f-2aac147b765f,['SUV', 'Truck (Pick-Up)']
702a4d75-70aa-4237-953e-10139f892446,['Motorcycle', 'Truck (Articulated)']
7071f560-2314-4a09-85c8-0052d99a77cf,['', '']
71657d09-e5a1-47a3-9b24-2df421e6040f,['Motorcycle', 'Car']
7174e418-c818-4721-8499-2b17f7effdbd,['Motorcycle', 'Car']
7458573d-c310-401c-8b14-8bbc7efb5c17,['Truck (Rigid)', 'Motorcycle']
754f6ca0-8b4a-43aa-bf9b-6d78ec3ae68d,['Motorcycle', 'Motorcycle']
759075dd-558f-484a-a0d2-6c6f9ea5342c,['Motorcycle', '']
761e02f5-6b83-4ce7-a859-35108d325fa6,['Bus', 'Truck (Rigid)']
76b6fb1f-9494-4507-bf95-3b4b1479e253,['Motorcycle', 'Truck (Unknown)']
77003af5-fe5e-4700-b9ad-f38c9b6a35de,['Motorcycle', 'Tricycle']
77adc950-ac0a-4bec-813b-af45b13a28a3,['Motorcycle', 'Jeepney']
77c07aea-a3a8-4662-9778-52814e9a0c38,['Motorcycle', 'Motorcycle']
78e3af22-be4d-4191-bdd2-42a87366f8e9,['Car', 'Motorcycle']
7aae9ebc-a8f8-43e7-8cda-445376fedb27,['Motorcycle', 'Truck (Pick-Up)']
7b31bee3-c11e-4ac7-97c2-5254a6abb355,['', '']
7ca3d768-d8f5-4562-bed5-01032e83e91a,['SUV', 'Van']
7e3648bc-6d9f-4c3b-a6a6-39ed13875517,['Motorcycle', 'Tricycle']
7e45530c-3984-4933-bb3f-e9cf17fa87a8,['Motorcycle', 'Tricycle']
7f1238de-36ef-427f-a7f4-137b970a0847,['Motorcycle', 'Tricycle']
80ccbc9a-38da-475d-bb47-d837436f6d77,['Motorcycle', 'Motorcycle']
81c42c0d-7947-48af-b104-b935f3992ea5,['Truck (Rigid)', 'Motorcycle']
81e76af8-adc4-4e72-986b-db9b5a8215b5,['Jeepney', 'Jeepney']
833953b8-594a-448e-a280-f11e53b1cf06,['Van', 'Motorcycle']
8364258e-b9ab-4317-a4d1-eb3f191c4d03,['Car', 'Truck (Pick-Up)']
842588ef-cd8a-42dc-a9cd-c2134d7c2fee,['Truck (Unknown)', 'Motorcycle']
84e49b60-bab5-480a-817b-e50dbe87b6e5,['Truck (Rigid)', 'Motorcycle']
85cc89b9-6522-48de-8063-ffd4caec04ec,['Motorcycle', '']
868a59dc-bde7-4808-b1af-b9ea6a14e8e4,['Car', 'Motorcycle']
86986ce6-b08e-4d32-ba32-d66809e06a56,['Motorcycle', 'Jeepney']
899dbcba-a34d-4543-ae96-c2ee4e9c77cd,['Motorcycle', 'Tricycle']
89a8eb94-c860-4d79-8337-574ed4cffc29,['Motorcycle', 'Motorcycle']
8ad30d2a-413d-4e1b-948d-01783758ff2c,['Tricycle', 'Car']
8ad5eb70-a42d-409c-bc2e-44146bfb0beb,['Motorcycle', 'Van']
8b6ceb33-9efe-474e-8f78-2d80609904e6,['Motorcycle', 'Truck (Rigid)']
8c09854a-8183-40ed-994f-76b2a5003ca2,['Truck (Pick-Up)', 'Motorcycle']
8cd9b050-4eff-4088-b020-7cff02b81ddb,['Motorcycle', 'Truck (Rigid)']
8d3ed4e6-14b8-40a4-8827-be60b6cf3ccc,['Car', 'Tricycle']
8d49a93c-36e4-4e27-970a-3b74fa9a9d86,['Car', 'Motorcycle']
8eaf0af3-396f-475e-a4fb-5aee29576e56,['Motorcycle', 'Motorcycle']
8f91ad2e-4df5-43d6-bd67-18fe157d3336,['Motorcycle', 'Tricycle']
91ac810f-9f1f-4c7e-a201-502f5dd18074,['Bus', 'Motorcycle']
9262a1c6-7d37-4291-9a2b-1a4de015c59f,['Motorcycle', 'Truck (Unknown)']
961f83a0-2ad5-42ad-b1ae-83e6edc61664,['Tricycle', 'Truck (Articulated)']
97ae16b7-ea56-4d5d-b1c6-ef921c181dae,['Truck (Pick-Up)', 'Motorcycle']
98654716-2f96-4291-afda-51de410d5856,['Motorcycle', 'Truck (Pick-Up)']
9896da67-115b-46ef-9b0a-1c105e1b12d3,['Motorcycle', 'Truck (Unknown)']
99d34ae4-dd06-4959-b76d-8c1607df8b73,['Tricycle', 'Motorcycle']
9a4059b1-1f57-4210-866e-bfc416c98652,['Bus', 'Motorcycle']
9c6a4b68-de18-48a1-8f49-de1880dd652a,['Motorcycle', 'Motorcycle']
9cfdf299-ba4f-4d14-a0d9-be635580e125,['Truck (Unknown)', 'Motorcycle']
9d0ad00d-82dc-4e5c-84ff-2b5da65d983e,['Motorcycle', 'Motorcycle']
9d31d09b-8094-4c00-b6c0-1066caece304,['Motorcycle', 'Motorcycle']
9d6dc8ee-25d3-4992-b346-a7debfc67d65,['Truck (Rigid)', 'Motorcycle']
9eb8b1e7-3823-45dd-ac55-30b6edbb0aa4,['Motorcycle', '']
